INTEREST INCREASE PROFESSOR PERSONAL.WORK READING MATERIALMASTER
3,03	3,49	3,57	3,04	2,26	0
3,50	4,00	4,00	4,67	3,83	0
1,61	1,44	1,32	2,47	2,42	0
2,92	3,67	3,53	3,71	2,90	0
2,38	1,71	1,67	2,65	1,95	0
3,69	3,70	3,38	4,34	3,47	0
2,73	3,45	3,42	3,75	3,22	0
2,09	1,88	1,84	1,76	1,80	0
3,15	2,95	2,85	3,45	3,45	0
3,61	3,77	3,61	4,48	3,63	0
2,74	3,08	2,96	3,58	2,83	0
3,21	3,73	3,29	3,70	3,37	0
3,26	3,03	2,67	2,77	3,21	1
3,63	3,80	4,05	3,48	2,44	1
2,89	3,56	3,52	4,07	3,05	0
3,73	4,03	4,13	3,71	2,75	0
4,05	4,27	4,27	3,84	3,45	1
3,20	3,71	3,47	4,13	3,35	0
3,56	3,78	3,70	4,33	3,50	0
2,63	2,44	2,07	3,21	3,00	1
3,68	3,19	2,77	3,54	3,24	1
3,25	3,24	2,86	3,67	3,10	1
3,23	3,55	3,15	3,66	3,24	0
2,04	2,60	2,46	3,16	2,88	0
3,38	3,91	4,30	3,93	2,88	0
4,00	3,63	3,38	4,13	3,50	0
2,17	2,09	1,92	3,02	2,30	0
2,47	2,58	2,39	2,88	2,98	0
3,15	3,30	3,39	3,07	3,56	0
3,29	3,66	3,20	3,64	2,98	0
3,71	4,44	4,48	4,54	4,31	0
3,33	3,98	3,68	4,17	3,49	0
3,13	2,29	2,13	2,97	3,03	1
3,54	3,78	3,85	4,02	4,02	0
3,43	4,18	4,00	4,16	3,84	0
3,98	4,46	4,67	4,52	4,13	0
3,48	3,86	3,85	3,91	3,03	0
3,54	3,31	3,23	4,38	3,54	1
2,63	2,65	2,70	3,12	3,07	0
3,17	3,70	3,91	3,43	3,05	0
3,71	4,15	4,12	4,26	3,53	0
4,06	4,06	3,97	4,09	4,28	1
2,13	2,67	2,33	2,87	2,80	0
2,77	2,45	2,00	3,04	2,91	0
3,12	2,89	2,43	3,57	2,20	1
2,95	3,54	3,57	3,05	2,47	0
3,82	4,33	4,28	4,35	3,37	0
3,06	3,22	3,30	2,96	2,35	0
3,04	3,13	3,18	3,33	2,09	1
3,87	4,53	4,32	4,62	4,10	0
3,55	4,50	4,43	4,26	4,86	0
2,76	2,82	2,35	3,75	2,68	0
3,61	4,45	4,44	4,77	3,55	0
3,13	3,00	2,51	3,29	2,91	0
2,41	1,95	2,11	1,86	1,56	1
3,25	3,42	3,33	3,25	2,67	1
3,11	3,30	3,11	4,11	4,54	1
3,39	3,21	2,79	3,57	3,32	0
3,57	4,32	4,35	4,43	3,24	0
2,26	1,77	1,77	1,94	2,00	0
3,46	3,27	3,23	3,61	4,21	1
2,55	2,82	2,68	3,47	3,44	0
3,69	3,64	3,34	4,12	3,34	0
2,80	3,23	3,43	3,64	2,80	1
2,91	3,34	3,84	3,23	3,50	0
3,68	4,09	4,09	4,18	3,47	1
3,29	3,16	3,11	3,53	3,16	0
3,92	3,67	3,50	3,60	3,69	0
2,47	1,97	1,57	2,78	2,75	0
3,56	3,27	3,32	3,59	3,26	1
3,14	2,74	2,69	3,61	3,85	1
3,40	3,06	2,96	2,98	2,62	0
3,50	3,76	3,85	3,94	3,24	1
3,61	3,26	3,03	3,30	2,94	1
3,96	4,37	4,43	4,24	3,33	0
4,18	4,03	4,33	4,03	3,32	1
3,39	4,17	3,67	4,83	3,61	0
3,13	3,60	3,23	3,91	3,17	0
3,88	3,94	3,72	3,94	3,94	1
3,39	3,45	3,38	3,76	3,77	0
3,14	3,97	3,17	3,31	2,63	0
3,31	3,16	3,15	2,73	2,25	0
2,99	3,44	3,08	3,81	3,21	0
4,07	4,67	4,79	4,67	4,20	1
3,24	3,34	3,41	3,32	4,16	0
4,04	4,08	4,19	3,91	4,15	0
3,51	3,55	3,73	3,29	2,57	0
3,61	2,94	3,28	4,28	3,83	0
3,38	3,58	3,43	3,82	3,60	0
3,57	3,46	2,74	3,88	4,09	0
3,37	3,35	3,33	3,37	3,80	1
2,98	3,13	3,04	3,18	2,76	0
3,69	4,33	4,51	4,37	4,24	0
2,33	2,72	2,64	3,52	2,56	1
3,22	3,78	3,78	3,75	2,86	0
3,04	2,96	3,00	3,11	2,29	1
2,33	2,93	3,07	3,93	3,20	1
3,30	3,37	3,41	3,63	3,96	0
3,28	3,33	3,33	3,33	4,00	0
2,84	2,35	2,13	2,94	2,45	0
3,36	3,78	3,86	3,92	3,39	0
3,20	3,27	3,47	3,80	2,93	0
4,00	4,00	3,18	2,82	2,09	1
3,00	3,00	2,25	4,50	3,50	0
3,68	4,21	4,18	4,36	4,30	0
1,55	1,85	2,10	2,25	1,68	0
3,40	3,56	3,60	4,12	3,67	0
3,54	3,46	3,25	3,46	3,42	1
3,52	3,87	3,52	4,30	4,39	0
3,50	3,63	3,63	3,50	3,43	0
3,46	3,15	3,27	3,24	3,85	1
3,32	4,08	3,76	4,50	4,80	1
2,86	2,86	3,02	3,17	3,75	0
3,12	3,49	3,24	3,85	3,28	1
2,51	2,52	2,59	2,70	2,97	0
3,64	4,05	4,05	4,33	3,46	0
3,59	3,98	4,02	4,00	4,14	0
3,72	4,19	4,26	4,09	3,55	1
3,21	3,35	3,02	3,21	2,65	1
2,30	2,43	2,30	2,52	2,18	1
2,65	3,14	2,89	3,35	2,41	0
2,69	3,12	3,04	3,08	2,80	0
3,26	3,82	3,82	4,20	3,10	0
3,22	3,84	3,96	4,27	2,89	1
2,43	1,93	1,77	2,50	2,28	1
3,16	3,32	3,05	4,05	3,00	1
2,94	3,29	2,68	3,98	4,00	0
3,18	4,09	3,91	4,22	3,42	0
2,13	1,98	1,95	2,27	3,00	0
3,85	4,15	4,21	4,03	3,45	0
3,46	3,69	4,05	3,36	2,65	1
2,48	2,21	1,91	2,57	1,88	0
2,00	1,68	1,71	1,88	2,06	0
3,93	3,80	3,67	4,27	3,73	1
1,71	1,88	1,82	2,82	1,69	0
2,64	3,00	2,64	2,14	1,71	0
3,74	2,89	2,47	2,42	3,44	0
3,17	3,28	3,28	3,61	2,28	1
3,69	3,92	3,83	4,15	3,00	0
3,09	3,59	3,43	3,73	2,48	0
3,63	3,35	3,17	3,78	3,29	1
3,59	3,72	3,41	3,81	3,69	0
3,06	3,36	3,36	3,58	3,40	0
3,49	3,86	3,54	4,11	3,75	0
3,53	4,03	3,57	4,30	4,10	0
3,64	4,31	4,15	4,47	4,62	0
3,17	2,43	2,59	2,97	3,20	0
3,91	4,16	3,86	3,92	4,03	0
4,21	3,83	3,54	3,92	4,17	0
3,79	3,68	4,15	4,00	4,32	0
3,00	3,13	3,00	3,50	3,25	0
4,24	4,32	4,12	4,52	3,76	1
3,06	3,10	3,29	3,45	2,43	0
3,86	4,36	3,93	4,54	3,79	1
3,49	3,64	3,38	4,07	4,02	0
3,88	4,06	3,63	4,13	2,73	0
2,69	2,94	2,77	3,06	2,34	0
3,81	3,76	4,00	3,93	3,57	0
3,27	3,78	4,04	3,70	3,22	0
3,20	4,20	4,00	3,93	3,80	0
2,64	2,36	2,36	2,64	2,01	0
3,73	3,98	3,94	3,76	2,96	0
3,84	4,05	4,00	3,89	3,24	0
3,36	3,86	3,79	3,71	3,21	0
3,50	3,75	4,04	3,96	3,45	0
3,44	3,59	3,65	3,76	3,03	1
2,22	2,31	2,44	2,66	2,94	0
2,53	2,71	2,63	2,81	2,69	0
3,83	3,70	3,83	3,57	4,13	0
2,90	2,98	2,85	3,05	3,61	1
3,75	2,88	3,06	2,81	2,87	1
4,07	4,43	4,43	4,33	3,57	1
3,89	3,93	3,56	4,23	3,74	0
3,09	2,91	2,85	3,32	3,12	0
3,46	3,38	3,08	4,00	2,58	1
4,31	4,40	4,19	4,21	4,21	1
3,41	4,07	4,05	3,68	3,28	0
3,22	3,00	3,00	3,00	4,11	0
2,68	2,49	2,35	3,62	3,59	0
2,15	2,90	2,76	3,48	2,10	0
3,45	3,17	2,96	2,96	3,67	0
2,80	2,65	2,70	3,30	2,70	0
3,67	3,83	3,47	3,87	4,57	0
3,20	3,43	2,83	3,98	3,21	0
3,40	3,80	3,30	4,10	3,22	1
3,47	2,91	2,78	3,81	3,84	0
3,70	3,92	3,44	4,34	4,10	0
2,82	2,49	2,14	2,49	1,87	0
2,54	2,57	2,32	3,43	2,53	0
3,33	3,60	3,40	3,60	3,33	0
3,11	3,86	3,74	3,91	2,79	0
3,59	3,84	3,84	3,80	3,22	0
3,34	3,16	2,84	3,77	3,44	0
2,90	2,60	2,70	2,40	3,00	0
2,59	2,69	2,18	3,21	3,13	1
2,18	2,44	2,44	2,79	2,21	0
2,63	2,46	2,20	2,43	1,79	1
1,78	2,26	2,17	3,57	3,35	0
2,54	3,22	3,15	3,71	3,60	0
2,07	2,58	2,33	3,16	2,65	1
3,19	3,52	3,35	3,56	2,89	1
2,09	1,83	2,00	2,55	3,32	0
1,84	1,47	1,51	2,37	1,71	0
3,25	3,55	3,58	3,28	3,23	0
2,82	3,41	3,62	3,62	2,64	0
2,53	3,43	3,45	3,83	3,10	0
3,17	3,27	3,27	3,75	2,85	1
3,23	3,15	3,25	4,08	3,38	0
3,03	2,43	2,22	3,08	2,97	1
2,12	1,82	1,82	2,59	2,31	0
2,55	3,11	3,15	2,82	2,93	0
2,47	3,45	3,28	3,61	3,08	0
1,98	2,15	2,10	3,74	3,95	0
1,97	1,83	1,70	2,58	2,12	0
2,88	3,16	3,49	2,91	2,98	0
3,03	3,13	2,94	3,35	3,57	0
2,74	3,68	3,81	3,54	3,13	1
2,68	2,60	3,16	3,28	2,88	1
2,64	2,64	2,27	3,16	2,50	0
3,53	3,76	3,47	4,18	3,44	0
3,39	3,12	2,85	3,03	3,15	0
3,47	3,82	3,18	4,59	3,76	0
2,00	1,82	1,77	2,55	2,07	0
2,82	3,28	3,26	4,02	3,71	0
2,76	2,92	2,86	3,17	2,88	0
3,11	2,94	2,78	3,11	2,78	1
3,29	3,92	3,98	3,72	3,70	1
2,92	3,40	3,60	3,76	3,38	1
2,84	3,10	2,93	3,42	2,71	0
3,36	3,25	3,42	3,09	2,76	1
2,40	2,02	2,27	2,07	1,77	1
1,84	1,29	1,35	1,37	2,37	0
2,41	2,51	2,79	2,20	1,90	0
2,51	2,44	2,40	2,78	2,40	0
2,71	3,14	2,86	3,29	3,00	0
2,93	2,57	2,21	2,95	2,67	1
3,48	3,63	3,52	3,60	3,50	0
2,80	3,90	4,00	4,00	2,75	0
3,07	3,77	3,68	3,91	2,88	1
2,95	2,93	2,70	3,11	2,55	0
2,08	2,54	2,54	3,46	3,08	0
3,04	3,71	3,68	4,00	3,25	0
3,11	2,59	2,53	3,29	3,18	1
3,62	3,92	3,46	4,77	4,50	0
3,56	4,33	4,33	4,31	3,42	1
3,35	3,73	3,76	3,85	2,82	0
3,00	3,20	2,70	3,50	3,90	0
2,79	2,89	2,58	2,94	2,28	1
3,68	4,05	4,30	3,92	3,51	0
2,62	2,77	2,35	3,31	2,33	0
3,80	4,39	4,30	4,11	3,76	0
3,46	3,86	3,61	3,93	2,73	0
2,73	2,84	2,68	3,22	3,08	0
3,94	4,23	4,24	4,17	4,02	0
3,78	4,38	4,56	4,28	3,47	0
2,35	2,20	1,71	2,75	2,65	0
3,43	3,35	3,26	3,39	3,04	0
2,13	2,41	2,59	2,44	1,78	1
3,15	2,95	2,75	3,16	3,20	0
3,13	2,71	2,60	3,08	2,73	0
2,93	3,73	3,87	3,87	2,36	0
3,47	4,00	3,97	4,34	4,70	1
3,27	4,40	3,55	3,27	3,00	0
2,33	3,27	3,21	3,73	2,62	0
2,76	2,92	2,30	3,33	3,29	0
2,59	2,47	2,06	2,88	2,77	0
2,92	3,05	2,84	3,49	3,17	1
4,16	4,64	4,24	4,54	4,65	0
2,85	2,70	2,82	2,85	2,08	1
3,25	4,00	4,00	3,89	4,13	0
3,31	3,54	3,45	3,01	2,63	0
3,08	3,56	3,00	3,51	4,07	0
4,07	4,07	4,36	4,57	4,57	1
3,25	3,44	2,81	3,00	3,06	0
3,35	3,16	3,10	3,60	2,95	1
2,80	3,20	2,60	4,20	3,60	1
4,14	3,54	3,63	2,83	4,24	0
3,24	3,63	2,65	3,19	3,02	0
3,75	4,11	4,13	4,04	3,62	0
3,39	3,48	3,23	3,37	3,37	0
4,44	2,30	4,00	4,20	4,50	0
2,75	2,27	2,48	4,45	2,30	0
2,71	2,63	2,79	2,23	3,26	0
4,21	4,55	3,64	2,96	3,36	0
2,87	3,69	3,75	3,77	2,83	0
2,07	2,18	1,93	3,32	2,96	0
2,88	3,08	2,58	4,08	3,42	0
3,13	3,45	3,52	3,80	4,00	0
2,72	2,68	2,52	2,52	1,88	1
3,81	3,69	3,44	3,94	3,81	0
3,88	4,05	3,95	3,81	3,42	1
3,33	4,39	4,08	4,42	3,31	0
2,63	2,44	2,05	3,27	2,42	0
2,31	2,11	2,09	2,50	2,06	1
2,34	3,69	3,05	2,89	2,44	0
3,48	3,35	3,10	3,24	3,43	1
3,53	4,00	4,06	4,17	3,26	0
3,33	3,46	3,58	4,40	4,17	1
2,41	2,59	2,47	3,41	2,56	0
2,54	3,46	3,92	3,35	1,96	0
2,89	3,47	3,78	3,60	2,42	0
3,20	3,17	3,00	4,17	3,17	1
3,25	3,93	3,93	3,73	2,90	1
2,88	3,44	3,54	3,33	3,75	0
3,00	2,81	2,62	3,30	2,74	1
3,44	3,93	3,37	4,24	3,64	0
3,32	3,30	3,13	3,62	3,76	1
3,27	4,40	3,55	3,27	3,00	0
2,53	3,80	3,64	3,43	3,05	0
3,33	3,31	3,95	4,50	3,91	0
3,16	3,84	3,89	3,94	2,78	0
2,93	2,90	2,71	2,63	2,43	0
2,88	3,12	2,92	3,52	3,04	0
1,93	1,86	2,14	2,21	1,54	0
2,98	3,07	3,18	3,38	4,19	0
3,50	4,00	3,88	4,25	3,75	1
3,98	3,51	3,60	3,89	4,36	1
1,84	3,00	3,97	2,51	2,89	1
3,56	2,53	2,88	2,75	2,44	1
2,93	1,94	1,88	1,47	2,06	0
3,82	3,65	3,06	3,77	3,12	0
3,60	3,77	3,73	4,27	3,53	0
3,76	3,46	3,35	3,94	3,62	1
3,47	2,40	3,21	3,37	2,86	1
2,67	3,29	2,00	1,89	2,67	0
3,18	4,04	3,93	4,11	3,35	0
2,46	3,25	3,11	3,59	3,40	0
3,24	3,48	3,36	3,47	3,47	0
2,44	2,61	2,72	2,56	2,56	0
4,09	1,75	1,96	2,84	2,82	1
3,33	3,14	2,81	3,95	3,00	0
3,78	4,32	4,19	4,12	2,89	0
4,22	4,00	3,78	3,44	3,56	0
3,37	3,33	3,21	3,21	2,42	0
3,72	4,46	4,42	4,52	3,90	0
3,83	4,31	4,35	4,28	3,73	0
3,10	2,79	2,98	3,19	3,50	0
2,80	3,00	2,76	4,00	4,44	1
4,19	4,62	4,24	4,91	4,67	1
3,71	3,64	4,00	4,00	3,00	1
1,86	1,88	1,55	2,54	2,16	1
3,83	4,09	3,67	4,52	3,58	0
2,97	2,50	2,87	3,02	2,86	0
2,92	3,54	3,85	4,00	4,17	0
4,27	4,45	4,28	4,79	4,87	0
3,89	3,39	3,22	3,44	3,89	0
3,67	4,20	4,13	4,58	3,77	0
2,95	2,68	2,42	2,79	4,26	1
3,85	3,94	3,50	4,03	3,24	1
4,00	4,08	4,00	4,09	3,09	0
3,75	3,23	3,57	3,65	4,00	0
3,75	3,54	3,43	3,93	4,14	0
3,94	4,06	3,72	3,67	3,39	1
2,96	2,15	2,04	2,43	3,36	0
2,11	2,86	2,63	3,31	2,18	0
3,33	3,31	3,95	4,50	3,91	0
3,08	3,11	2,75	3,27	2,38	0
3,52	3,80	3,76	4,30	4,38	0
3,86	3,50	3,68	3,43	3,89	0
2,53	3,27	3,53	3,93	3,40	0
2,69	2,77	2,85	2,92	3,62	0
3,43	3,67	3,73	3,89	4,08	0
3,48	4,07	4,12	4,04	4,11	0
3,25	3,75	3,75	3,79	4,08	0
3,28	3,60	3,34	3,74	3,51	0
3,19	2,87	2,46	3,27	3,41	0
3,19	3,13	3,79	3,89	3,14	0
4,18	4,28	3,74	4,70	3,41	1
4,30	3,33	3,91	4,18	4,00	0
3,77	3,81	3,45	4,17	2,58	0
3,48	3,67	3,83	3,73	3,78	1
2,97	3,29	3,13	3,84	2,76	0
2,79	2,71	2,07	3,57	3,50	0
1,54	1,17	1,46	1,88	1,61	0
2,90	3,51	3,37	3,63	2,96	0
2,72	3,42	3,25	3,46	2,69	0
1,75	1,58	1,53	2,53	2,81	0
3,17	3,42	2,75	3,44	2,42	0
3,57	4,05	3,96	4,14	4,40	1
3,15	3,85	3,52	3,67	2,87	1
3,69	3,83	3,26	4,00	3,80	1
2,63	2,75	2,63	2,71	2,50	0
2,67	2,46	2,19	2,42	2,69	0
2,32	2,00	1,90	3,37	2,11	1
3,15	3,38	3,30	3,19	3,46	0
3,86	3,50	3,68	3,43	3,89	1
3,48	3,93	3,95	4,12	3,20	1
2,22	2,52	2,29	2,33	1,93	0
1,14	1,10	1,14	1,29	1,17	0
2,80	3,21	3,00	3,31	3,03	1
4,13	3,33	3,71	3,47	3,35	0
2,80	3,21	3,00	3,31	3,03	0
3,21	2,97	2,79	3,00	2,61	1
3,66	4,00	3,87	3,75	4,00	0
2,22	2,22	2,44	2,78	2,56	1
3,04	2,85	2,72	3,55	3,21	0
3,03	3,66	3,80	3,40	2,76	0
2,81	3,15	2,89	3,04	2,50	0
3,00	3,20	3,20	3,60	2,80	0
2,20	3,46	3,63	3,43	2,49	0
2,84	3,53	3,52	3,84	3,19	0
3,52	3,97	4,03	4,28	3,66	0
3,20	2,54	2,46	2,65	3,24	1
3,05	3,79	3,69	4,14	3,92	0
3,00	2,75	3,10	2,85	3,00	1
2,67	3,11	2,83	3,00	2,19	1
2,55	2,16	2,28	2,59	2,21	0
2,60	2,97	2,64	3,38	2,75	0
3,50	4,25	4,25	4,75	4,71	1
3,62	3,97	3,60	3,20	3,83	0
3,62	3,97	3,60	3,20	3,83	1
3,55	3,50	3,58	3,33	2,82	0
3,71	4,22	4,07	4,04	3,03	0
3,71	3,43	3,71	3,94	4,28	0
2,09	1,82	1,76	2,09	1,53	1
2,77	2,69	2,77	4,00	3,00	0
2,33	3,27	3,21	3,73	2,62	1
3,48	3,86	3,86	3,84	3,55	0
3,67	3,62	3,43	3,60	3,81	0
3,07	2,68	2,89	2,89	2,11	1
3,81	3,86	3,52	4,14	3,57	0
3,96	4,04	4,00	3,92	4,26	0
3,56	3,06	3,00	3,55	3,84	1
3,42	3,53	2,41	3,53	3,43	0
3,42	3,53	2,41	3,53	3,43	0
2,63	2,44	2,05	3,27	2,42	0
3,52	1,98	3,81	3,20	3,39	0
2,93	2,71	2,14	4,07	3,62	0
3,60	3,55	3,68	3,47	2,70	0
2,77	2,77	2,92	2,79	2,50	1
3,51	3,73	3,57	3,86	3,73	0
2,83	1,83	1,83	2,00	2,00	0
3,23	3,31	3,37	3,34	2,71	0
2,96	3,25	3,35	2,96	2,17	0
2,30	2,50	2,17	3,86	2,90	0
3,17	3,80	3,80	3,67	3,51	0
2,29	2,39	2,23	3,00	3,31	0
3,94	4,70	4,65	4,52	3,52	0
3,65	4,53	4,52	4,43	3,79	0
3,32	3,88	3,75	4,29	3,28	0
3,88	3,94	3,88	4,25	4,38	1
3,74	3,88	3,93	3,79	3,05	1
3,43	4,27	4,12	4,47	3,64	0
2,77	3,91	3,68	4,53	3,06	0
3,29	3,50	3,14	4,08	3,17	0
2,50	2,24	2,79	3,03	2,71	0
4,20	3,91	3,40	3,56	2,22	1
3,69	3,59	4,15	3,64	3,05	1
4,09	1,75	1,96	2,84	2,82	1
3,55	3,50	3,58	3,33	2,82	1
2,60	2,80	2,37	3,00	2,17	0
2,57	3,06	3,04	3,41	2,81	0
